Node,Topsis
185,0.008985384085812226
186,0.011990951523951928
187,0.007742334192098775
188,0.012736703245159513
189,0.008527331286597753
190,0.006966828013701862
191,0.006946567977296922
192,0.006994389840728593
193,0.006994387327689107
194,0.008068891456618911
195,0.007175627220452517
196,0.007463518000384877
197,0.007742336310276424
198,0.00989329575938705
199,0.012548433438174253
200,0.014475614486901378
201,0.0069668255288292584
202,0.007497557756627826
203,0.01447569887075432
204,0.008437582443114707
205,0.006933675092161848
206,0.006966827740997897
207,0.0069465682011914925
208,0.007071046801147947
209,0.006928186433011817
210,0.006928186433011817
211,0.009587054108638705
212,0.00795509348713286
213,0.011861550326753165
214,0.007846187051456564
215,0.006928186433011817
216,0.006933675092180829
217,0.008568814870480574
218,0.007175627220452517
219,0.007029163925052752
220,0.0069668255289986845
221,0.007119917489611103
222,0.007306929370060692
223,0.009131132524589736
224,0.009280143369454815
225,0.0072380216146605576
226,0.007550795017068702
227,0.007643825865547427
228,0.006946567974611984
229,0.007029164436804578
230,0.00717564896322773
231,0.0083103632516169
232,0.008842935778464229
233,0.0069336750921443965
234,0.006933675099982842
235,0.0069943857133041186
236,0.01074133973346887
237,0.007071047666185018
238,0.008568860373011192
239,0.014871220000343213
240,0.006946568797002309
241,0.006933675092155614
242,0.008704080848708145
243,0.007119922925299765
244,0.0069336750921443965
245,0.00699438732777301
246,0.008579927319594616
247,0.006946568898321811
248,0.008310350181323803
249,0.008704077450044772
250,0.006994385260131008
251,0.0075507965524495195
252,0.01607283415048408
253,0.006946568521326394
254,0.007846159872785599
255,0.006933675092155614
256,0.0069336750921443965
257,0.007955106914035599
258,0.007643815630632178
259,0.007119920252933161
260,0.007119928149925235
261,0.010914760212677815
262,0.0069668255289986845
263,0.007071046672851493
264,0.006994384833857386
265,0.009131155833868379
266,0.007955082854432714
267,0.006933675092233762
268,0.0073069212936578845
269,0.009543366903709173
270,0.006966826095447665
271,0.01770334137407391
272,0.012175796800679307
273,0.007175627220452517
274,0.007550801465582909
275,0.007238022157417995
276,0.007955087693602252
277,0.016073572610725374
278,0.007238022634133999
279,0.006933675092217105
280,0.011807826765930764
281,0.007742336973428122
282,0.0069336750921443965
283,0.006994386661932378
284,0.007742338862165689
285,0.013242085240762232
286,0.006933675092244082
287,0.006928186433011817
288,0.0069668257075713854
289,0.006966825764718243
290,0.007550793153009656
291,0.010569850034987963
292,0.006928186433011817
293,0.006946567972709775
294,0.0069465683953008886
295,0.007238025523371016
296,0.007071046672851493
297,0.00884292910358718
298,0.00730692142311362
299,0.008187388943020561
300,0.007071047812632696
301,0.006946568901438016
302,0.008187375429774824
303,0.008310340543102824
304,0.014721856776173556
305,0.00693367509228805
306,0.007175627220452517
307,0.006966827189178518
308,0.009620343758319268
309,0.007238019583289687
310,0.007463521186308763
311,0.007071049813467859
312,0.008985453064493608
313,0.010741335803016684
314,0.007463518516924683
315,0.01492271393882613
316,0.006933675096207011
317,0.0070710519611889245
318,0.007306924648278216
319,0.007119921021137413
320,0.00831038640304086
321,0.006946567972829485
322,0.01809611684019234
323,0.011090057706636444
324,0.009898339389512156
325,0.011089971295470203
326,0.00806890145427445
327,0.0069668255288188536
328,0.007175627220452517
329,0.009587300666452594
330,0.007742332297632439
331,0.008187397372319286
332,0.011807870909823728
333,0.007119917669511513
334,0.00928016284440292
335,0.006928186433011817
336,0.006946567982883009
337,0.007175629436971022
338,0.007071048033342058
339,0.010026521943961123
340,0.007029162064088636
341,0.00738214902411202
342,0.010232873904689294
343,0.007955099038701313
344,0.007175633343562056
345,0.007742342537362254
346,0.009131215703120225
347,0.007071047753326245
348,0.09319613268172812
414,0.10339554065975198
428,0.1329229413180698
1684,0.6955655521946662
1912,0.49606342912582596
2814,0.010626995973070812
2838,0.010672065327352487
2885,0.01067206532960325
3003,0.010672065327352487
3173,0.011454707585139261
3290,0.010714117876251504
353,0.02770336497827768
363,0.024853047857057026
366,0.025548456140974517
376,0.035732361450338826
389,0.016408906293279613
420,0.016967715984024873
475,0.03289884231443322
483,0.057322184179434126
484,0.02890913853829728
517,0.027000290994068726
526,0.025895265805002884
538,0.022950454613963632
563,0.1289023713242978
566,0.02468926103475692
580,0.023431256047126165
596,0.01624383103971301
601,0.014426773979108949
606,0.024394851707689284
629,0.012043436351096577
637,0.028507253408598963
641,0.01989609728662003
649,0.011860966607755636
651,0.022503087482496235
896,0.030291315782504068
897,0.0186206449854948
898,0.014183373801073876
899,0.011394613530895352
900,0.011728101769643843
901,0.013665664868394828
902,0.015323514956726857
903,0.013665675007416132
904,0.011416877046420035
905,0.012125949148996767
906,0.02082427825751425
907,0.011728103354867125
908,0.014691823221221352
909,0.011675607198183183
910,0.011426571251388969
911,0.011380424906334114
912,0.011543163133619057
913,0.0150957449276315
914,0.01190974329787923
915,0.015090189696380754
916,0.03509470749223477
917,0.03112799895902076
918,0.011380424906334114
919,0.013199564083363811
920,0.011728101138547643
921,0.02690574775326847
922,0.013188797827340393
923,0.011567809249765176
924,0.015174557647341947
925,0.039163807436556036
926,0.012289363550210795
927,0.020267712144227238
928,0.011543144976386727
929,0.011477108203083286
930,0.017466176094330356
931,0.011896096296932638
932,0.01809475497364708
933,0.01278425265129704
934,0.021550456553680642
935,0.01147616453543926
936,0.014242653701089321
937,0.011476157936478323
938,0.013076383078411491
939,0.011978176478674094
940,0.011978163046096916
941,0.016578361440830736
942,0.018531636870805016
943,0.011675604521740792
944,0.014050469078068832
945,0.011408378160984256
946,0.03844262758600979
947,0.028008810127227574
948,0.014323798218534006
949,0.012501824317793132
950,0.01158308545848589
951,0.013606300278397859
952,0.021928594999427595
953,0.026847528126527673
954,0.016838229728971515
955,0.01158307878983713
956,0.011583083943592082
957,0.01847311876272406
958,0.012560071169466733
959,0.015323596794483326
960,0.02561692956614418
961,0.011777570745264152
962,0.014279618138535524
963,0.013575150215190712
964,0.012757327963477574
965,0.011909723658591439
966,0.02800822694383194
967,0.026427692842357402
968,0.014593247106742337
969,0.01342180605340138
970,0.011845200471793658
971,0.013665696769427013
972,0.012289337300187494
973,0.01211803306132578
974,0.01162724160670225
975,0.016577973713245545
976,0.012750014819500015
977,0.012757282570122434
978,0.025814925097250325
979,0.011583075659965091
980,0.030636009121185782
981,0.015474655619610419
982,0.018975713099111304
983,0.017921409577857438
984,0.014846863232732833
985,0.011476158487669008
986,0.01162724053080763
987,0.011463301841055507
988,0.01459568889202659
989,0.013791470102930338
990,0.015186718305686218
991,0.012186001392956333
992,0.01330387442050734
993,0.03596964734206646
994,0.012860734378563833
995,0.018632694193112993
996,0.01145897674142171
997,0.024240797488613297
998,0.01154315417867372
999,0.020614798298217624
1000,0.011909753854806636
1001,0.014474805054122752
1002,0.011408379037151846
1003,0.02404627545374564
1004,0.02901489921136082
1005,0.011784618713179916
1006,0.03349200292783826
1007,0.01190976599529133
1008,0.011557797461752528
1009,0.017072613831699807
1010,0.013951896785007523
1011,0.01346701468168087
1012,0.013586136334151407
1013,0.013486909932723659
1014,0.02489518370546349
1015,0.013919710888097027
1016,0.011543144350231968
1017,0.03492786767967197
1018,0.01620513173721204
1019,0.017263054208100054
1020,0.017333766383899045
1021,0.01774952013842004
1022,0.011442758846651874
1023,0.011545169999928249
1024,0.022119033563844915
1025,0.013490101943067845
1026,0.021174510353991437
1027,0.011394613511886906
1028,0.01973369823136881
1029,0.02200781773354928
1030,0.011627261137404138
1031,0.011436687096704276
1032,0.021079675570825667
1033,0.011978160127585801
1034,0.011394613586410725
1035,0.012757330792018818
1036,0.017239887343579556
1037,0.014082060393957978
1038,0.011426576123640701
1039,0.012860578662277137
1040,0.01879729714297523
1041,0.015656281029936516
1042,0.011845204120217015
1043,0.011675606711964019
1044,0.01296697262534887
1045,0.011675614228533273
1046,0.011394613511180963
1047,0.018444110356251986
1048,0.026219207665703976
1049,0.021589817999012703
1050,0.01162724894813379
1051,0.015323810213649388
1052,0.018120332111859008
1053,0.011513540540045351
1054,0.016607640175805124
1055,0.011812145234514093
1056,0.018444111650690695
1057,0.011426576511441505
1058,0.011508383357693334
1059,0.038220918486011585
1060,0.016130802003007847
1061,0.011583077967036294
1062,0.012376273966876773
1063,0.012376154418422238
1064,0.012860728987411056
1065,0.011385292490899845
1066,0.01906085432281178
1067,0.020456014892174267
1068,0.01578225452372536
1069,0.012289337797696713
1070,0.02175087515013948
1071,0.011394613515965404
1072,0.012757256946212301
1073,0.011583102314388484
1074,0.019252350927654642
1075,0.021236337785983172
1076,0.033491699785065096
1077,0.013423954692140585
1078,0.04194912638194359
1079,0.02962105373436693
1080,0.01772284344571669
1081,0.01318870883257443
1082,0.01707248195092097
1083,0.026210895029723093
1084,0.011845202181657853
1085,0.29737930517571237
1086,0.04658671559231902
1087,0.011526520832333381
1088,0.013361302489764342
1089,0.01178463326348265
1090,0.011728078941150431
1091,0.012206104071383025
1092,0.015938306025708466
1093,0.011543155033577482
1094,0.011627253573781686
1095,0.012806729541018379
1096,0.011380424906334114
1097,0.013919722006909932
1098,0.01410535505394309
1099,0.017001843666193908
1100,0.018268735999364273
1101,0.029621481991544983
1102,0.016196223035571094
1103,0.011541652401278005
1104,0.02687620256765295
1105,0.011408379037151846
1106,0.012860772857678483
1107,0.033286847587840604
1108,0.014989471869239036
1109,0.015483583254383454
1110,0.01938113303272687
1111,0.011543144916121888
1112,0.0165780047916472
1113,0.015617353410832535
1114,0.015512038347711515
1115,0.013919702245116145
1116,0.013076403780114952
1117,0.02941929632974085
1118,0.013791453039525071
1119,0.011380424906334114
1120,0.01609605857198123
1121,0.012595260119394243
1122,0.015979643910110926
1123,0.019515099516119586
1124,0.03104325598354838
1125,0.02841033465363587
1126,0.04552831338019129
1127,0.012289401566628664
1128,0.02470637198669174
1129,0.017601061942131693
1130,0.018620233981393515
1131,0.013421913139691122
1132,0.03349140586293228
1133,0.011449178145977578
1134,0.011627250565013545
1135,0.018975588538090383
1136,0.016493717300770643
1137,0.013076381606724214
1138,0.011784667487438729
1139,0.012560102974815062
1140,0.011631457568735347
1141,0.012050388235170755
1142,0.013687577811071043
1143,0.01182987802382043
1144,0.012289344055590375
1145,0.011380424906334114
1146,0.03452456310644071
1147,0.011426575870927418
1148,0.01855428011950187
1149,0.025418970782935816
1150,0.011804298541290201
1151,0.011455230985684357
1152,0.011978157478745546
1153,0.03287736751839369
1154,0.011543162976926938
1155,0.015374071228799219
1156,0.024828375741504205
1157,0.01142657317883589
1158,0.018707432898133685
1159,0.017749952249014014
1160,0.022738065691742086
1161,0.012145585795841626
1162,0.011507498832138092
1163,0.025024682627926655
1164,0.012860581197827596
1165,0.0171110356387155
1166,0.01716775899933813
1167,0.01296701395133248
1168,0.011449177578835106
1169,0.012176187055671039
1170,0.013920096930987577
1171,0.01695706957798688
1172,0.027607334566433644
1173,0.028854772439072935
1174,0.012050388473517703
1175,0.03146503754372077
1176,0.011385292507976406
1177,0.011845263922802605
1178,0.01335202778900096
1179,0.016496841582669872
1180,0.01517424995664451
1181,0.022883916293093616
1182,0.01959537252399242
1183,0.01369815817731708
1184,0.036778229649968505
1185,0.03636600962807359
1186,0.011978134957883456
1187,0.01373261278344699
1188,0.01342183159083689
1189,0.014252949507046897
1190,0.014318670202359468
1191,0.027025721142499824
1192,0.024509866578481306
1193,0.013278243857554797
1194,0.011408380839252889
1195,0.015782126420879262
1196,0.014081186911226014
1197,0.013263362321683092
1198,0.02173911219476416
1199,0.04895925478480541
1200,0.011408380109636955
1201,0.017239930947679876
1202,0.011543178780765969
1203,0.011507500822167279
1204,0.02647841579251903
1205,0.02541885677285357
1206,0.011380424906334114
1207,0.019696196117967284
1208,0.01139461351124419
1209,0.020453636105595793
1210,0.01573727533958332
1211,0.03987181119309807
1212,0.012757305049079522
1213,0.012206080409542009
1214,0.027808729346446428
1215,0.014907871669420604
1216,0.013919723013049943
1217,0.016698376461108194
1218,0.011627250367438047
1219,0.016578056129880565
1220,0.011543154176007995
1221,0.01951667189869656
1222,0.033493256571364725
1223,0.012508190071076971
1224,0.011385292489103327
1225,0.013188754103278614
1226,0.015125840054938432
1227,0.021929153860970604
1228,0.012466468881613268
1229,0.015500408792537777
1230,0.030026345298392546
1231,0.0200720652093462
1232,0.013076391441579332
1233,0.01141971341169281
1234,0.011845202458021663
1235,0.026433558988747555
1236,0.014881309761661854
1237,0.018722102172820627
1238,0.03557645148118463
1239,0.01154315003774234
1240,0.011504393546992614
1241,0.012206087406988236
1242,0.023677563514741543
1243,0.027407304727280306
1244,0.011675606938970459
1245,0.014567822520853762
1246,0.013791808094001368
1247,0.012560209708250381
1248,0.011507506891488843
1249,0.011845195146193175
1250,0.032484327328640004
1251,0.011675586145796564
1252,0.01139461351565109
1253,0.011394613515965404
1254,0.011449179801525896
1255,0.02983996841705801
1256,0.032060726025430066
1257,0.016741480079755528
1258,0.014737632495537209
1259,0.015503648599601908
1260,0.014183416295848973
1261,0.019060734286986934
1262,0.011385293431041082
1263,0.011449182899603725
1264,0.011426573922427763
1265,0.013340645076343196
1266,0.011755723341923244
1267,0.029014748978601818
1268,0.01174710704150514
1269,0.03022911821312567
1270,0.011385292493871796
1271,0.024240727801939897
1272,0.021949689473131955
1273,0.018360613166301054
1274,0.01416969356547661
1275,0.017099019402517016
1276,0.01138529303632255
1277,0.02988671335012152
1278,0.013954909195162422
1279,0.015026660251594002
1280,0.02042976833385874
1281,0.014706293424455764
1282,0.01906063334619531
1283,0.013465829718967516
1284,0.017670730145403272
1285,0.016741498077601714
1286,0.012466436052882144
1287,0.01862009635842845
1288,0.0234628886167104
1289,0.023025021541822833
1290,0.022522348054182538
1291,0.027607098830098348
1292,0.016741482060922533
1293,0.01562755461708913
1294,0.012511827316898042
1295,0.01142657536075118
1296,0.012692021772202354
1297,0.011475383705884884
1298,0.019514686381161682
1299,0.01330390882260438
1300,0.014786085878244324
1301,0.011449176700832814
1302,0.026409360761131425
1303,0.015731014070923432
1304,0.01418362073476077
1305,0.025825043138117006
1306,0.01275728716626289
1307,0.014724648742770562
1308,0.01220607850876385
1309,0.014989536556469604
1310,0.012860574151534104
1311,0.012638191196658781
1312,0.022038726204850874
1313,0.01512122198040008
1314,0.012791894911478242
1315,0.015026668000971239
1316,0.013421805679403776
1317,0.013969559935594929
1318,0.01473867395492184
1319,0.012860556999744912
1320,0.019376559362958293
1321,0.012657110531878863
1322,0.023094534982853385
1323,0.020614770270634894
1324,0.014577604776413771
1325,0.012050401115384062
1326,0.011385292493810355
1327,0.01689725989643294
1328,0.013735200865583731
1329,0.03229616087450817
1330,0.029419571266991396
1331,0.034311783608681104
1332,0.01492443578492141
1333,0.013542420942636664
1334,0.025811789169664978
1335,0.030634990148000522
1336,0.016741486733219263
1337,0.01392026143234155
1338,0.019963127719986564
1339,0.025025005212474385
1340,0.018094535681977515
1341,0.029621256640376247
1342,0.01158309413495369
1343,0.01422699094524015
1344,0.023290706225082336
1345,0.02445322920818501
1346,0.011426572124643618
1347,0.020061783318485356
1348,0.014081971951820881
1349,0.014901858450914969
1350,0.013542557860939141
1351,0.01879723907329826
1352,0.05293324446733577
1353,0.011394614870724679
1354,0.01142657549706844
1355,0.014050420499587053
1356,0.012206086095693094
1357,0.013534168976367077
1358,0.021617308215889544
1359,0.021928827062007387
1360,0.015429930844550717
1361,0.03341441238081647
1362,0.011394613529140873
1363,0.012289326882850277
1364,0.011675599204352485
1365,0.014737394200977558
1366,0.01862111998776222
1367,0.03844093208425916
1368,0.01158307878983713
1369,0.017566937065120147
1370,0.02740687436801195
1371,0.014093961713731212
1372,0.011476156053108769
1373,0.019960824613511785
1374,0.016098052411568434
1375,0.020061380339795973
1376,0.04224600219925
1377,0.04339694987251036
1378,0.013421797489928325
1379,0.016095871843554634
1380,0.022118670171215597
1381,0.012860560831600166
1382,0.014706212902957488
1383,0.011408378487969292
1384,0.011735256790202712
1385,0.011882427369204324
1386,0.011380424906334114
1387,0.011585252452364607
1388,0.02192868686073138
1389,0.015323565033468217
1390,0.04400347946962626
1391,0.040284950293962715
1392,0.014165288950518648
1393,0.01644614132158764
1394,0.011385292489416702
1395,0.011385292801136648
1396,0.016675355909198084
1397,0.012087856032824066
1398,0.015026733974005254
1399,0.040904898992013355
1400,0.012559269489302189
1401,0.011675604433795157
1402,0.020061384683993756
1403,0.011543144350231968
1404,0.01593827857296746
1405,0.01945262414741618
1406,0.013425052641543722
1407,0.01408526726220823
1408,0.015044905631365976
1409,0.02621175322885797
1410,0.013807078062409285
1411,0.011599070993260888
1412,0.012408242025126297
1413,0.01757841770429402
1414,0.011507491965625049
1415,0.013222338934672574
1416,0.027225111801896792
1417,0.01142657633544984
1418,0.012289394287306606
1419,0.014856046082320358
1420,0.037573350967334294
1421,0.014050014580627924
1422,0.011871306865288388
1423,0.017779644253422468
1424,0.01212645313273046
1425,0.015084238614841797
1426,0.018268780985480546
1427,0.01877251100903637
1428,0.013156801857486737
1429,0.014307456630545048
1430,0.011385292501170891
1431,0.049586446251867485
1432,0.016741519408493468
1433,0.012466439183490755
1434,0.011872607121027588
1435,0.017052018464243132
1436,0.013241962666827173
1437,0.016915272155479506
1438,0.013665657484189317
1439,0.0122893441010311
1440,0.014286064351290307
1441,0.011937008348981743
1442,0.011426574072902622
1443,0.011543146824207595
1444,0.013487933422865788
1445,0.011593302504606521
1446,0.015268196112592385
1447,0.033492715436647204
1448,0.016289747903860965
1449,0.02307696426682402
1450,0.014542966404293449
1451,0.01330394637999174
1452,0.013665688059679746
1453,0.012967219544122882
1454,0.01635451259950436
1455,0.011566502822749703
1456,0.03144877967969498
1457,0.017921399105657782
1458,0.014800529851157762
1459,0.025427996337189188
1460,0.015362366291567524
1461,0.011567814856806177
1462,0.021928709639729087
1463,0.011583086008760134
1464,0.012894500374939959
1465,0.057260346594820995
1466,0.011380424906334114
1467,0.029840702823024066
1468,0.013303868141990508
1469,0.017099573281726812
1470,0.01951489701555605
1471,0.03904765287312894
1472,0.023099179440746406
1473,0.0167149720333474
1474,0.011408378591834311
1475,0.019795358408968608
1476,0.011454852235471703
1477,0.011609392040392272
1478,0.011978148248275367
1479,0.021953394791505678
1480,0.023680762842936097
1481,0.011978160955649457
1482,0.01578228067269566
1483,0.025006073737619938
1484,0.012376181098115098
1485,0.01662297716104241
1486,0.011452822335604355
1487,0.01827379218009084
1488,0.03206075548805057
1489,0.012376147311950993
1490,0.011704133593225583
1491,0.03002622076194671
1492,0.011864900282766823
1493,0.012757219097134074
1494,0.014228702974393114
1495,0.018883449353457187
1496,0.015656219582485857
1497,0.013076623428219698
1498,0.011449175901964908
1499,0.011675605935502358
1500,0.013076447877717392
1501,0.012050431840888786
1502,0.019334547737812707
1503,0.012967002506086114
1504,0.017240294907516412
1505,0.0204412813363039
1506,0.011652685106988917
1507,0.014082015408394344
1508,0.013661468792831932
1509,0.03186559902383076
1510,0.011408378868885231
1511,0.014641195068360523
1512,0.015071816453989584
1513,0.017357842374581642
1514,0.014006334690183865
1515,0.019255374110524793
1516,0.03698344663507249
1517,0.013919732820035273
1518,0.013373663850678303
1519,0.013603143922605131
1520,0.028410851407026618
1521,0.011449173930708212
1522,0.03690728558885393
1523,0.020076124402957966
1524,0.014595726932642687
1525,0.0170729437856009
1526,0.01244379480707831
1527,0.011703393014066804
1528,0.019391691951127898
1529,0.014844781855202806
1530,0.026012146409763723
1531,0.012376346543653072
1532,0.014318659666379295
1533,0.013803368238256224
1534,0.02088933026504058
1535,0.018268838966581505
1536,0.022563047353512593
1537,0.013701752087646457
1538,0.019696299966226922
1539,0.020987057415334173
1540,0.020123157553875125
1541,0.013542477328754235
1542,0.01674153780156357
1543,0.013714009666821443
1544,0.011882461214604853
1545,0.01624975427021032
1546,0.011394613513757229
1547,0.029418762738138742
1548,0.014214749647979995
1549,0.01702928113575135
1550,0.014183364706918415
1551,0.039458726898768975
1552,0.011550797782555225
1553,0.015490646399000442
1554,0.03719052762550986
1555,0.015207699158337107
1556,0.012657068813152648
1557,0.035352721657621676
1558,0.011385292515556174
1559,0.04255777527082774
1560,0.011380424906334114
1561,0.012712501776702955
1562,0.011583103314366967
1563,0.027407232666897232
1564,0.011937006927530311
1565,0.015171952676135593
1566,0.012206143069285939
1567,0.014936880149221395
1568,0.013076371060847051
1569,0.015628216783245417
1570,0.029824089633099803
1571,0.01757861997740542
1572,0.014881060963111899
1573,0.022909212525241838
1574,0.01989903857478996
1575,0.012206124969992032
1576,0.018641556171267823
1577,0.09012918246678325
1578,0.013958189866123086
1579,0.011426571515547693
1580,0.021739262871799964
1581,0.011380424906334114
1582,0.01470624626909056
1583,0.024436866841442275
1584,0.04776226402348821
1585,0.012232769166455116
1586,0.011394613511180963
1587,0.016415839443255382
1588,0.013965596196494096
1589,0.046481597251050354
1590,0.02350606644544373
1591,0.024048271808386142
1592,0.012657034608477615
1593,0.014940917348759047
1594,0.011921467550263635
1595,0.014441250303071796
1596,0.02061490188394293
1597,0.02740712312880887
1598,0.03229963297000172
1599,0.011627261875322778
1600,0.028428076066598418
1601,0.013421798480938857
1602,0.011675589703154451
1603,0.03410596804772324
1604,0.03475645989280362
1605,0.023076597803922436
1606,0.0134692662156529
1607,0.011426575716628513
1608,0.0284105472139809
1609,0.023484026601431097
1610,0.04111064952654551
1611,0.01977905119396881
1612,0.04339687340010159
1613,0.04173051073681555
1614,0.019537881221178124
1615,0.012560111206936089
1616,0.016147204261327895
1617,0.02906175923325634
1618,0.014037067458807938
1619,0.02780763948177448
1620,0.030688765277228802
1621,0.04367645497682744
1622,0.040712295142922315
1623,0.02502472121242009
1624,0.013791559142678437
1625,0.012787881411341625
1626,0.015268024802910866
1627,0.011394613511886906
1628,0.021575574223011665
1629,0.012376159117216725
1630,0.018899448659872663
1631,0.011700083941513933
1632,0.020987166583102398
1633,0.012466458735587844
1634,0.014183500178230507
1635,0.013665688694238216
1636,0.02061490741269552
1637,0.024847553547272076
1638,0.013783652926240493
1639,0.020822605225135436
1640,0.0115074934621356
1641,0.011784677053616504
1642,0.015312623796959987
1643,0.025024678377519607
1644,0.019180075361088865
1645,0.01709655145905377
1646,0.012050454033594183
1647,0.015971844676685918
1648,0.012657032011578617
1649,0.013791502662646473
1650,0.01232165331845495
1651,0.011408380073744033
1652,0.021361954778031052
1653,0.020061339112340433
1654,0.011615608735192162
1655,0.016906339696111404
1656,0.015838620787040292
1657,0.011426571251388969
1658,0.012199235671628214
1659,0.021550258046392552
1660,0.012688314709479346
1661,0.021251146019567468
1662,0.034311340191971025
1663,0.05313590707758049
1664,0.011449179134637335
1665,0.030431917125300318
1666,0.021401363407545056
1667,0.012860701760275059
1668,0.02941882277834758
1669,0.0324686079194678
1670,0.011655159781249525
1671,0.013524778713436339
1672,0.012657106799210038
1673,0.014674582754531854
1674,0.012792876168745446
1675,0.028411323927882464
1676,0.011909742795966407
1677,0.01409337970857955
1678,0.012094925728085784
1679,0.013044419732142813
1680,0.017858742350896784
1681,0.012691950488183173
1682,0.014297275964751738
1683,0.029622579834760472
1685,0.023657033026782844
1686,0.013791626144159753
1687,0.01772988514818573
1688,0.024889280676885336
1689,0.029823606839579655
1690,0.011385292537190096
1691,0.01757837333362148
1692,0.017196021165971437
1693,0.011394614855414164
1694,0.013843361333150356
1695,0.013339427396659775
1696,0.011675622926761777
1697,0.012952162039488206
1698,0.012126397314454342
1699,0.014797973888696763
1700,0.01197816591796983
1701,0.011546721604434226
1702,0.0164356120321451
1703,0.019335389187632692
1704,0.012657077042282987
1705,0.014319680649435357
1706,0.014847011066003675
1707,0.04234975290053002
1708,0.011583083665709065
1709,0.017956239501974443
1710,0.011886284859748953
1711,0.011426575949564106
1712,0.02601230362692352
1713,0.011408382545016815
1714,0.042762800926648525
1715,0.01844399833882766
1716,0.017608934975445138
